,epochs,alpha,model,model_ver,training_time_per_step,cosine_similarity_per_phase,final_cosine_similarity,overall_avg_f1,avg_f1_per_phase,avg_f1_final_phase,all_f1_scores,avg_f1_jump,avg_f1_movement,ufo_f1
14,100,0.5,Word2Vec,basic,11.594844675064088,"[0.8771076390147209, 0.7720869109034538, 0.7079879522323609, 0.7004536238312721, 0.6805034664273262, 0.6674978490173816, 0.6530067892372609, 0.6358107154071331, 0.6229437302052975, 0.6080004425346851]",0.6080004425346851,0.7030807791721478,"[0.7059369832362883, 0.6737849458744778, 0.688315259215049, 0.7037127509839715, 0.7128882957488928, 0.7105249905195549, 0.7010624505879746, 0.7070115502722457, 0.7070986241353662, 0.7204719411476559]",0.7204719411476559,"[[0.7866586063170717, 0.6888984796530884, 0.7625540005612442, 0.6923485375393567, 0.7618042997789832, 0.6691153118980413, 0.7079848054638939, 0.6829353085107561, 0.6542264911888617, 0.6528439914515863], [0.7788961602620713, 0.7532901428656752, 0.728100787671968, 0.657498204303426, 0.64159800772704, 0.6547900416425834, 0.6276404416531806, 0.6462838037006157, 0.6259530791788857, 0.6237987897393321], [0.7586595086659832, 0.7663489202724078, 0.7725727387729284, 0.6249524045497837, 0.6683149212560977, 0.684628810601054, 0.642432109704557, 0.6420274001146012, 0.6802682217264816, 0.6429475564865944], [0.7395131216269427, 0.778312830790267, 0.7727071473750792, 0.7925247667201053, 0.6857168856188945, 0.6539383010535741, 0.6457537804843194, 0.6660375874813241, 0.6814365702286577, 0.62118651846055], [0.7336044816207504, 0.7463585641633338, 0.7675269467456904, 0.7838315036739045, 0.8074074074074075, 0.6676649272248228, 0.6446641188448538, 0.6879231879231879, 0.6536919084689785, 0.6362099114159989], [0.7241995951101314, 0.741559829059829, 0.7792849592268197, 0.7812777284826975, 0.7969235779452473, 0.6746601031411158, 0.6485954553587404, 0.6800036585264454, 0.6421231513568224, 0.6366218469877006], [0.721303812495424, 0.7266851909025419, 0.7594370748379977, 0.7614514927272644, 0.7766028609653185, 0.6720768294892703, 0.7201908206862205, 0.6216681940825827, 0.6257237789977038, 0.6254844506954211], [0.7272678139886812, 0.7157980045034552, 0.7552176655552972, 0.7590909090909091, 0.7758636297479843, 0.6556145682727962, 0.7284493284493284, 0.6702647841366653, 0.6459622075812327, 0.6365865913961065], [0.708196283708999, 0.7194261565593066, 0.7551141243588452, 0.7626945846228196, 0.7522034717122897, 0.6582942060899991, 0.7234154511106373, 0.662179769916513, 0.6986292580934913, 0.6308329351807612], [0.7288808147106319, 0.7090681676047529, 0.7727815236766643, 0.7549534657276782, 0.764140166718123, 0.6532325015173607, 0.7247148569575291, 0.6787304779204272, 0.7139464727867978, 0.7042709638565919]]",0.0723798565287029,-0.00624776703265,0.7476755566430144
15,140,0.5,Word2Vec,basic,13.616298055648803,"[0.8613846063613891, 0.7495399385690689, 0.6904007925093174, 0.6836572097241879, 0.6581489440798759, 0.6494125871360302, 0.6277592799067497, 0.5973590479791164, 0.5834600779414177, 0.5698757725954056]",0.5698757725954056,0.6923900669120943,"[0.6882726565929915, 0.6691048803994083, 0.6757455672364502, 0.6834443676439288, 0.6830453006987488, 0.6835790521536376, 0.6981072692393165, 0.7080459047830046, 0.7072486710575573, 0.7273069993159003]",0.7273069993159003,"[[0.7326338722623552, 0.7287895797031121, 0.7295076147878663, 0.688476968696749, 0.753177098445103, 0.6432846988402544, 0.698438905923771, 0.6280326150769185, 0.6622043496420628, 0.6181808625517234], [0.7688053746406149, 0.730527100749637, 0.744552566920988, 0.6447711915098704, 0.7064458508039761, 0.6176411492867189, 0.6426010101010101, 0.6025900962609824, 0.6203769232785509, 0.6127375404417347], [0.750968832809865, 0.7318402028079447, 0.7625720806080242, 0.6604978354978356, 0.690081846372833, 0.6359516505988899, 0.6455221290664329, 0.6457845288303715, 0.5966009503589121, 0.6376356154133932], [0.7467917988052216, 0.7172389824998038, 0.7634745704573925, 0.79119067880382, 0.6963571051515185, 0.614414210537536, 0.6558501562276291, 0.646172393007836, 0.6028221510608033, 0.6001316298877274], [0.7516299885078211, 0.7606434661123013, 0.748884348023516, 0.7575720575720576, 0.7510682986217599, 0.6199462984273111, 0.6191505159772889, 0.6287830299636857, 0.599451830221061, 0.5933231735606858], [0.7363896097087888, 0.7129709796376463, 0.7481905554088201, 0.7602208826770248, 0.7634596946677483, 0.684823498642146, 0.6139666616000405, 0.5894278717063527, 0.5901561150429929, 0.6361846524448151], [0.6970587110346146, 0.7542010698642242, 0.7207738763294319, 0.7605898993994756, 0.7631149473904858, 0.6663908198168377, 0.752988614800759, 0.6555874815562631, 0.597867272201073, 0.6125], [0.7139046153247923, 0.7473546484559863, 0.7525183150183151, 0.7511985031166617, 0.7767870422890275, 0.660448381504263, 0.7505477686560269, 0.7075112260385561, 0.6145868285995674, 0.6056017188268489], [0.7016616330837468, 0.7035198275704605, 0.7586098494951298, 0.7255896196249969, 0.7641926162141995, 0.6792993223372971, 0.7487031402599355, 0.7074626560433114, 0.6804421836901087, 0.6030058622563863], [0.6973525323916134, 0.7085612068179747, 0.7553812653210242, 0.7554655063606471, 0.7595388721632829, 0.6739197530864196, 0.7594006599646995, 0.6995449675426987, 0.7196445391399832, 0.7442606903706587]]",0.0742326836236052,-0.0034290213010291,0.7407264792709536
0,20,0.01,Word2Vec,initialization,31.560655808448796,"[0.9995107269287109, 0.9987329334020615, 0.9980126512050629, 0.9978961718082427, 0.9969838231801986, 0.9963609081506729, 0.9956350529193878, 0.9951747816801071, 0.9946501725912094, 0.9942643237113953]",0.9942643237113952,0.7381157115037931,"[0.7148207229986012, 0.7196390810662383, 0.7269505219758852, 0.7358050839067112, 0.7392981380051652, 0.7441502211239337, 0.7473992625179092, 0.7464028623214884, 0.7522895374164807, 0.754401683705516]",0.754401683705516,"[[0.7696201346501469, 0.722314814814815, 0.7371794871794872, 0.6884033460577516, 0.7051533595894499, 0.682921788051122, 0.7465665816382469, 0.7010871791510662, 0.6932263153805732, 0.701734223473354], [0.7752985641110127, 0.754849853184297, 0.7371794871794872, 0.6981253210066769, 0.7051533595894499, 0.6825893646397855, 0.7425138495494846, 0.7052800512684666, 0.6936667366603673, 0.701734223473354], [0.7738395439328474, 0.7485836920776308, 0.7787697090828337, 0.6981253210066769, 0.7057968879322631, 0.6958050510609674, 0.760735938832954, 0.7106927377773392, 0.6904496313486325, 0.7067067067067067], [0.7738395439328474, 0.7485836920776308, 0.7829926592009769, 0.7783065358966633, 0.7108918128654972, 0.6948515804278629, 0.760735938832954, 0.7106927377773392, 0.6904496313486325, 0.7067067067067067], [0.7738395439328474, 0.7541372129979725, 0.7769126392951972, 0.7783065358966633, 0.7270141314521835, 0.7044689047881123, 0.760735938832954, 0.7140080707781573, 0.6968516953708583, 0.7067067067067067], [0.7887787448957662, 0.7584857201561537, 0.7829926592009769, 0.78465205177688, 0.7408955778520996, 0.7074999999999999, 0.760735938832954, 0.7094275235597007, 0.7013272882580984, 0.7067067067067067], [0.7887787448957662, 0.7541372129979725, 0.7873750832778148, 0.7783065358966633, 0.7493435170030915, 0.7074999999999999, 0.7896889145893004, 0.7098446413016841, 0.6968516953708583, 0.7121662798459419], [0.7887787448957662, 0.747755984536655, 0.7829926592009769, 0.7783065358966633, 0.742967113828041, 0.7066090788406224, 0.7896889145893004, 0.7179116162100588, 0.6968516953708583, 0.7121662798459419], [0.7887787448957662, 0.75752863889455, 0.7829926592009769, 0.7786107592162127, 0.7384288747346073, 0.7074999999999999, 0.7896889145893004, 0.7030514278725616, 0.7641490749148906, 0.7121662798459419], [0.7939171968509884, 0.75752863889455, 0.7829926592009769, 0.7741759261583234, 0.7437559897514131, 0.7074999999999999, 0.7954529797386475, 0.7092179339967096, 0.7641490749148906, 0.7153264375486597]]",0.0312152640969844,0.0014181756814356,0.784366576819407
1,60,0.01,Word2Vec,initialization,34.52924234867096,"[0.9986053282022476, 0.9967526632547379, 0.9951502358913422, 0.9949378794431687, 0.9932398402690887, 0.9921484643220901, 0.9908849984407425, 0.989934413433075, 0.9889685040712357, 0.9882862496376038]",0.9882862496376038,0.7470903841246367,"[0.7186545529880789, 0.7244851340462158, 0.7333207561192487, 0.7415270960911068, 0.7509966709973706, 0.7518643564209798, 0.7575935153113862, 0.7609959644227553, 0.7661095609843728, 0.7653562338648559]",0.7653562338648559,"[[0.7857585368887358, 0.7312631085449207, 0.7371794871794872, 0.6887485982605065, 0.7051533595894499, 0.678396492522385, 0.7506125080593166, 0.7090682033021959, 0.6932263153805732, 0.7071389201532184], [0.7801972991846409, 0.7794680089816666, 0.7428022474145909, 0.6915279067013519, 0.7104152218465191, 0.6839480970590032, 0.7526027488718338, 0.7048219188011343, 0.687856680390207, 0.7112112112112112], [0.7857585368887358, 0.7892880299823831, 0.7816682228446933, 0.6990608633868508, 0.7162107556670122, 0.6966532069719991, 0.7566719829877724, 0.7052800512684666, 0.6904496313486325, 0.7121662798459419], [0.7843920710036816, 0.783000183111171, 0.7852767787164309, 0.7868853729263444, 0.7203818369453044, 0.7079361114580299, 0.7506125080593166, 0.7031462585034013, 0.6814735603414461, 0.7121662798459419], [0.7948108642824886, 0.7836737149494866, 0.7896766274351618, 0.7954642099560257, 0.7703454101317261, 0.7026274652825105, 0.760735938832954, 0.6982479382156193, 0.7022182610417905, 0.7121662798459419], [0.7991372960341616, 0.7838557928479247, 0.7938513582587522, 0.7855555555555555, 0.7594789946798753, 0.717326405548179, 0.762663505559189, 0.6983488726245014, 0.7022182610417905, 0.7162075220598693], [0.7991372960341616, 0.7776088269182093, 0.7925925925925926, 0.7865422879785363, 0.7658543002074536, 0.7224121017671262, 0.8010596931782367, 0.707312925170068, 0.7072076072076072, 0.7162075220598693], [0.7988269850837663, 0.7776088269182093, 0.7925925925925926, 0.7974074074074075, 0.76165468118622, 0.736368657776375, 0.8010596931782367, 0.7217424362889974, 0.7105320839498055, 0.7121662798459419], [0.7988269850837663, 0.7776088269182093, 0.7987453406808246, 0.7913293416736153, 0.7679723586106565, 0.7322271054015476, 0.7984244038872639, 0.7130450596670924, 0.7707499080748095, 0.7121662798459419], [0.7988269850837663, 0.771279364427094, 0.8041847041847042, 0.7913293416736153, 0.7634562439573213, 0.7291490486257928, 0.7904736656062212, 0.7176567525621106, 0.7694833660863805, 0.7177228664415534]]",0.0397953342574471,0.0013439358080339,0.7879526444604544
2,100,0.01,Word2Vec,initialization,36.87619495391846,"[0.9978991800546646, 0.9953416448831558, 0.9931381529569626, 0.9928162747621536, 0.9905837464332581, 0.9891673570871353, 0.9876315504312515, 0.9861746340990066, 0.9849677413702012, 0.9840138107538223]",0.9840138107538224,0.7505570181667661,"[0.7196614926436735, 0.7271689082283487, 0.7355177113639129, 0.7448771452201117, 0.7551354991792336, 0.7561068132013506, 0.7616665362075957, 0.7635251235865255, 0.769328896129238, 0.7725820559076702]",0.7725820559076702,"[[0.7913352862913449, 0.7271082247477901, 0.7308931276644871, 0.6974855243746747, 0.7102118989697909, 0.6838777155758288, 0.7566719829877724, 0.7048860751086113, 0.6870061705632176, 0.7071389201532184], [0.7909928528373374, 0.7836737149494866, 0.7449786010280564, 0.6915279067013519, 0.7162107556670122, 0.6862462062328817, 0.741509654201173, 0.7098446413016841, 0.6941457586618878, 0.7125589907026155], [0.7969300907461996, 0.7836737149494866, 0.7870903290258129, 0.689116860227237, 0.7249547710335441, 0.7052941465693143, 0.7506125080593166, 0.70955954607988, 0.6957788671023964, 0.7121662798459419], [0.7894351010622381, 0.783000183111171, 0.7965946463511094, 0.7906494584975343, 0.7263252216562913, 0.7079361114580299, 0.7506125080593166, 0.7072615029732362, 0.6913338234092951, 0.7056228956228957], [0.8058298683298682, 0.7818044520546884, 0.8010508010508012, 0.7906494584975343, 0.7700454562901307, 0.6998629063846455, 0.7579048076363426, 0.7107664690391076, 0.7157976748661193, 0.7176430976430975], [0.8046436278297445, 0.7754534495040825, 0.8010508010508012, 0.7851518184851519, 0.7655273937532002, 0.7278698069266021, 0.7753766653357749, 0.6980095174648969, 0.7048451499437663, 0.7231399017194861], [0.8046436278297445, 0.7798267241969729, 0.7954369633048816, 0.801548240474415, 0.7718325654897313, 0.7278698069266021, 0.8097080890060745, 0.6997759856630824, 0.7149613037515369, 0.7110620554329162], [0.8046436278297445, 0.7756410256410255, 0.7957204086236346, 0.795127519172463, 0.7655273937532002, 0.7385879252886925, 0.7979812139469767, 0.7283460258008928, 0.7181281680181341, 0.7155479277904907], [0.8046436278297445, 0.771279364427094, 0.8010508010508012, 0.7882306409090285, 0.7763725211880343, 0.7385879252886925, 0.7983734496827927, 0.7233193522612718, 0.7848736781095899, 0.7065576005453306], [0.8046436278297445, 0.7756410256410255, 0.8045843045843046, 0.7892714034754326, 0.7750538582060321, 0.7426773178407166, 0.7938267027378386, 0.7252498444951275, 0.780578928374708, 0.7342935458917701]]",0.047702207876839,0.0012331575524495,0.79252346203243
3,140,0.01,Word2Vec,initialization,37.89247927665711,"[0.9973063373565674, 0.9941075503826141, 0.991444171667099, 0.9910990172624587, 0.9884946131706238, 0.9868903285264969, 0.9849180990457534, 0.9830521839857101, 0.9815409529209137, 0.9804420328140259]",0.980442032814026,0.7530169806064183,"[0.7194814025629448, 0.7279247320670689, 0.7402434464004933, 0.7499804918711435, 0.7566348522577344, 0.7593471006092674, 0.7650349289569687, 0.7666163864841824, 0.7701532789169219, 0.7747531859374556]",0.7747531859374556,"[[0.7969300907461996, 0.7260514097590866, 0.7364856874718516, 0.6959344690687974, 0.7102118989697909, 0.6838777155758288, 0.7526027488718338, 0.7048860751086113, 0.6806950099042308, 0.7071389201532184], [0.7952844547830332, 0.7942641090432186, 0.7351666319379914, 0.6999414609218285, 0.7213179580649706, 0.6858333333333334, 0.7354216509679242, 0.7098446413016841, 0.6896140896140897, 0.7125589907026155], [0.7952844547830332, 0.7924593758239319, 0.8013283013283014, 0.6882151729530007, 0.735991571009113, 0.7097896652613634, 0.7566719829877724, 0.7083093989706848, 0.7022182610417905, 0.7121662798459419], [0.8036618496450014, 0.7880733831766477, 0.8051982293271166, 0.7917164189346838, 0.7278872989800229, 0.7098745136719821, 0.7624328390285836, 0.693323196719423, 0.7120142936050772, 0.7056228956228957], [0.8091938233861095, 0.7968327968327968, 0.8065891580933263, 0.7992389577656316, 0.7795606966260653, 0.6998629063846455, 0.7635133708736617, 0.6901900615108163, 0.7048451499437663, 0.7165216011605241], [0.7986896457096639, 0.7905515128421978, 0.810742610284584, 0.7958141067897165, 0.7742292078121572, 0.7374364193492249, 0.7753766653357749, 0.698185285141807, 0.7003900656692835, 0.7120554871582642], [0.7971354992195684, 0.7841880341880341, 0.8205655278903686, 0.8022730422213646, 0.7753892252186144, 0.7467568234914244, 0.8089441853686972, 0.698185285141807, 0.7003900656692835, 0.7165216011605241], [0.7971354992195684, 0.7863331505593195, 0.8220399436081404, 0.7969631073079348, 0.7689838872670628, 0.7400161155123262, 0.8044075226824278, 0.7200289422511644, 0.7092858120190425, 0.7209698844148377], [0.7971354992195684, 0.7756410256410255, 0.8164335664335663, 0.7892714034754326, 0.7795606966260653, 0.7400161155123262, 0.7983734496827927, 0.7200289422511644, 0.7685504891667537, 0.7165216011605241], [0.8101692375463987, 0.7756410256410255, 0.8282828282828283, 0.7851970947041816, 0.7784451201169933, 0.7345277213242416, 0.7983734496827927, 0.7200289422511644, 0.7685504891667537, 0.7483159506581757]]",0.0526214143393766,0.0009768531443298,0.7924670604730739
4,20,0.05,Word2Vec,initialization,30.75973789691925,"[0.9976720470190048, 0.9948064678907395, 0.9922738718986511, 0.9919585680961609, 0.9893329709768295, 0.9877721697092057, 0.9858161181211471, 0.9839903926849365, 0.9825828164815903, 0.981410573720932]",0.981410573720932,0.7529476168003082,"[0.7200666016178201, 0.7271786443293777, 0.7370686950352525, 0.7476823047267287, 0.7550408987351543, 0.7602996633483904, 0.7667378434094259, 0.7666872435890124, 0.773449916704192, 0.7752643565077282]",0.7752643565077282,"[[0.7913352862913449, 0.7312631085449207, 0.7371794871794872, 0.693454332017136, 0.7102118989697909, 0.6838777155758288, 0.7526027488718338, 0.7048860751086113, 0.6887164434660308, 0.7071389201532184], [0.8022063214101604, 0.7892880299823831, 0.7357343150658832, 0.6965920677128965, 0.7162107556670122, 0.6817443458702986, 0.7394743830566863, 0.7140080707781573, 0.6884771002418061, 0.7080510535084934], [0.7965875921706788, 0.7873582114088443, 0.7923483618500479, 0.6900603532720321, 0.7249547710335441, 0.7052941465693143, 0.7566719829877724, 0.7086371049533025, 0.6966081462610484, 0.7121662798459419], [0.8054009819967266, 0.783000183111171, 0.7923483618500479, 0.7876131687242799, 0.7257329691024982, 0.7044631787827886, 0.7566719829877724, 0.7127797943133696, 0.7031895307757376, 0.7056228956228957], [0.799364406392819, 0.785319531970092, 0.7923483618500479, 0.7906494584975343, 0.7711035205503861, 0.7044689047881123, 0.7636895268474215, 0.7107664690391076, 0.7146366064590843, 0.7180622009569378], [0.7926725921362193, 0.781127687013916, 0.7977339073242091, 0.786156356949767, 0.7768515506397744, 0.7382808790290415, 0.7742056908132762, 0.7170228491881033, 0.711348392437784, 0.7275967279518136], [0.7981556584939483, 0.7746767509793709, 0.801194743130227, 0.7928691980740682, 0.7921886335567995, 0.7382808790290415, 0.8205239668463454, 0.717760856893034, 0.7117114072221424, 0.720016339869281], [0.8034766811941991, 0.781127687013916, 0.8013960007215909, 0.7993248237150676, 0.7837825059101654, 0.7327274267679177, 0.819146598380008, 0.7210569723777271, 0.7092858120190425, 0.7155479277904907], [0.7981556584939483, 0.7799910965002397, 0.8018773661872416, 0.7917164189346838, 0.7879895574023023, 0.7382808790290415, 0.8131460105813355, 0.7251201538953217, 0.780578928374708, 0.7176430976430975], [0.7937148028718187, 0.7789878287181858, 0.8213897213897213, 0.7928691980740682, 0.7826356020302084, 0.7382808790290415, 0.8040324119165002, 0.714753263822363, 0.7872133494715247, 0.7387665077538497]]",0.0481561363718746,0.0014638558216321,0.7953801096913252
5,60,0.05,Word2Vec,initialization,33.832607579231265,"[0.9950206261873246, 0.9895634281635285, 0.9845376241207123, 0.9839244741201401, 0.9797300785779953, 0.977255944609642, 0.9738262808322906, 0.969896233677864, 0.9675361377000808, 0.9654233878850937]",0.9654233878850936,0.7552775663746459,"[0.7250617434400856, 0.7334308287412417, 0.7429003241227374, 0.7531864090567252, 0.7550660621476624, 0.7573009912353633, 0.7644917095970516, 0.7695766665179827, 0.7743162777423234, 0.7774446511452857]",0.7774446511452857,"[[0.808052921703851, 0.7325726826907676, 0.7408191670559149, 0.7000146316827851, 0.7154725576764922, 0.6925825173792313, 0.7465665816382469, 0.716085747161845, 0.6977232667450058, 0.7007273606667163], [0.8019176983707877, 0.8029026510421081, 0.7392768175768397, 0.6980825201164184, 0.742296097882511, 0.6992375453401435, 0.7354216509679242, 0.7111200342846337, 0.7025456025456025, 0.701507669285447], [0.7964694518849612, 0.8169109482567177, 0.8015370705244123, 0.6891711229946523, 0.7472911654833853, 0.6994107799812254, 0.7630484515813093, 0.7000512217903522, 0.7019836703381007, 0.7131293583922562], [0.8008771929824561, 0.80434544358595, 0.8112606687753076, 0.790392638810109, 0.7497578507694657, 0.6944444444444443, 0.7594729668332576, 0.6879216041803926, 0.7095594279138583, 0.7238318522720112], [0.8069958380112148, 0.7938121009722151, 0.8071506489458803, 0.7892870742542839, 0.780432738402537, 0.699447895100069, 0.7437631341822959, 0.6905352008043703, 0.7154041385317468, 0.7238318522720112], [0.8025822876886707, 0.7938121009722151, 0.8126367550149635, 0.7933364441258391, 0.7695139584028473, 0.7290338438268105, 0.7452653729249473, 0.6959479443951494, 0.7077413032827046, 0.7231399017194861], [0.8036379106663233, 0.7993383696242532, 0.8170100527998377, 0.7944385323501915, 0.780432738402537, 0.729647686680397, 0.7987192914155786, 0.7006120250685468, 0.7039154303343768, 0.7171650586284732], [0.80193358939337, 0.7993383696242532, 0.8158459020963532, 0.781116759092451, 0.7845930019843065, 0.7419607843137254, 0.8148967592059497, 0.7351035325508134, 0.6987369170913476, 0.7222410498272568], [0.8074033493388332, 0.7993383696242532, 0.8126898673947083, 0.7851970947041816, 0.780097034065288, 0.7356588170373807, 0.8088276046856905, 0.7305622009569378, 0.7651528610555927, 0.7182355785603679], [0.8036379106663233, 0.8013830025235102, 0.8232422079916372, 0.777034048535974, 0.7810365921477033, 0.7367857818113066, 0.7987363762709384, 0.731655209976711, 0.7702955053081911, 0.7506398762205627]]",0.0534264712301689,0.0005307510614874,0.7965815529981337
6,100,0.05,Word2Vec,initialization,36.94659452438354,"[0.9933868604898453, 0.98645512342453, 0.9801361560821533, 0.9791379231214523, 0.9735035538673401, 0.970651369690895, 0.9656934911012649, 0.9604038256406784, 0.957356094121933, 0.9545411068201065]",0.9545411068201064,0.7604171078329139,"[0.7256649555421644, 0.7363567364554588, 0.7460456599106915, 0.7557853810670598, 0.7620656847718663, 0.7636678936470993, 0.7728240326265523, 0.7783395558113646, 0.7810090250414723, 0.7824121534554099]",0.7824121534554099,"[[0.8134401078871708, 0.7380615275417002, 0.7449786010280564, 0.6941495416071688, 0.7245384703589037, 0.682921788051122, 0.7465665816382469, 0.7103811053902351, 0.7008844712523244, 0.7007273606667163], [0.8028985293634467, 0.8088578088578089, 0.7394129164390529, 0.6958730158730159, 0.7675829763930451, 0.7003572559128116, 0.7394743830566863, 0.6940553999377529, 0.7131212669187352, 0.7019338118022329], [0.8028985293634467, 0.8035846541253148, 0.8110467868539463, 0.6898747595899021, 0.7607833027187866, 0.7114264638751647, 0.7673039619569096, 0.6971328408664079, 0.7093841236283097, 0.7070211761287276], [0.8171717171717172, 0.8101036040855941, 0.8144825770712082, 0.79890212390496, 0.74988714988715, 0.7026646472225696, 0.7524096385542168, 0.6872720102533768, 0.7102763311420359, 0.7146840113777698], [0.8134401078871708, 0.7940526421539079, 0.8225743702123346, 0.7922407922949506, 0.8220449804926023, 0.6980559103164466, 0.7431020092231222, 0.6959479443951494, 0.7204732000610216, 0.7187248906819584], [0.8072886159543886, 0.8062085593731164, 0.817968508799012, 0.7944385323501915, 0.8168409051798314, 0.729408757322534, 0.7431020092231222, 0.7004830917874396, 0.7077413032827046, 0.7131986531986532], [0.8116665469606646, 0.8105033544884526, 0.8112936253950135, 0.7833113741979366, 0.8040066845251385, 0.7474219317356572, 0.8071489355431695, 0.6991179042099818, 0.7265858447878425, 0.7271841244216656], [0.8232468726937382, 0.8105033544884526, 0.8100365028653252, 0.7833113741979366, 0.8115070447654716, 0.7552650689905592, 0.7965122017420484, 0.7425244776188172, 0.7222123640348418, 0.7282762967164556], [0.8188589570096821, 0.8050257548592733, 0.8079396640778542, 0.7877837195484254, 0.8115070447654716, 0.7552650689905592, 0.800951944826055, 0.7255190569880995, 0.7729655002042813, 0.7242735391450202], [0.8188589570096821, 0.800893421884883, 0.8136217211228717, 0.7810345651405255, 0.815678140331049, 0.7464124076379056, 0.7909619092450848, 0.7370386561500112, 0.7771217560320868, 0.7425]]",0.0590445878234335,0.0004453171447105,0.8045335603266182
7,140,0.05,Word2Vec,initialization,37.90495476722717,"[0.9919689559936523, 0.9831463879346848, 0.9759472519159317, 0.9748611986637116, 0.9687568306922912, 0.9655127555131913, 0.959626373052597, 0.9531785827875138, 0.9494512611627579, 0.9461792102456092]",0.9461792102456092,0.7610647181328182,"[0.7279585173067004, 0.7349182983034682, 0.7466649478758274, 0.7572056552569195, 0.7605205835632199, 0.7649345197816972, 0.7708141651517048, 0.7793040956834496, 0.7825122090598076, 0.7858141893453855]",0.7858141893453855,"[[0.8202350720896993, 0.7435775416227864, 0.7449786010280564, 0.6941495416071688, 0.7245384703589037, 0.6828707654530338, 0.7415419754601041, 0.707170031547478, 0.7144226954308731, 0.7061004784688995], [0.8084721296913169, 0.8129897703146112, 0.7283686954582206, 0.6912003244120033, 0.754670219113831, 0.7084663417416971, 0.7467432358571263, 0.7026862026862027, 0.7026380652561194, 0.6929479985035542], [0.8084721296913169, 0.8047935904185105, 0.8250421813138938, 0.6825462655754627, 0.7500597371565113, 0.6960008534307542, 0.7678580678580679, 0.6968660012138272, 0.7210359064936633, 0.7139747456062663], [0.817077503886298, 0.8078309386263763, 0.8169909426635256, 0.7969631073079348, 0.7521246704646486, 0.6878334843451123, 0.7564349057306803, 0.6912624357532041, 0.7208808571569644, 0.7246577066344507], [0.8084721296913169, 0.7941811023171437, 0.8131684633269923, 0.7969631073079348, 0.8034425891568748, 0.6990185539506557, 0.746137562577716, 0.7013705057183318, 0.7181782824402138, 0.7242735391450202], [0.8084721296913169, 0.7982720514366083, 0.816159335964045, 0.8034425891568748, 0.8075565024731554, 0.7513841720695688, 0.7409861668897814, 0.6993980265646447, 0.7090645592264667, 0.7146096643445099], [0.8232739680472098, 0.7981603248998995, 0.8146974976243269, 0.8033898643654741, 0.8030778568255338, 0.7539990307706333, 0.810014053032921, 0.6872983412860713, 0.7011306966869105, 0.7131000179780668], [0.8244849112937054, 0.8038794777869539, 0.8254072442697913, 0.8034425891568748, 0.8075565024731554, 0.7607824274490942, 0.7976737742171839, 0.7405769132871468, 0.7150665789906295, 0.7141705379099615], [0.8120307962080114, 0.8128688921141752, 0.8343308865047995, 0.7969631073079348, 0.8010526742202213, 0.75524054385843, 0.7802370407393523, 0.7451193031805956, 0.7771483902202857, 0.7101304562442706], [0.813936340745865, 0.8169905130479185, 0.8356063135866783, 0.7821750578472831, 0.8010526742202213, 0.75524054385843, 0.7802370407393523, 0.7461227573252471, 0.7634537089556942, 0.7633269431271651]]",0.0690856499275416,-0.0005335077649509,0.7979961215255333
